id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
30871,153841,Mazinger Z,NULL,1993-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31138,46004,Leading Company,NULL,1993-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31211,42564,Dai 3-Ji Super Robot Taisen,"The story begins six month after the war against the Divine Crusaders (DC) in Super Robot Wars II. The war left the world in a great state of disorder and chaos, and the United Nations was powerless. To solve the crisis, the Earth Federation was established, replacing the United Nations. Members of the White Base were reunited and tasked with maintaining peace, but only old equiptments were supplied to them due to the lack of power available.

While Earth seemed peaceful for a while, cases of sudden disappearances of federal troops began to occur frequently, and Londo Bell was ordered to investigate. Originally it was believed that DC remnants were responsible, but it is later discovered that the true reason behind the disappearances was a threat from outer space, an alien invasion like Bian Zoldark feared that could occur.

A new war begins, with Londo Bell troops fighting against DC (now led by the Zabi family) and the alien forces.",1993-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31882,46676,Tom Clown,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31884,48927,Teenage Mutant Ninja Turtles III: Radical Rescue,"The player begins the game by taking control of Michaelangelo, who must rescue the other turtles, along with Splinter and April O'Neil, who have been kidnapped by Shredder. Unlike other games based on the franchise, this is a scrolling action-adventure game reminiscent of Metroid, Konami's own The Goonies II and the later Castlevania: Symphony of the Night. Each turtle has a different ability which is necessary to finish the game. Michaelangelo can hover using his nunchakus as a helicopter, Leonardo can drill the floor by spinning with his katana, Raphael can hide himself inside his shell to enter passages that are otherwise too small to enter, and Donatello can stick to and climb walls.

The bosses are Scratch, Dirtbag, a Triceraton, Scale Tale, and Shredder (in this game known as Cyber-Shredder).",1993-11-25 00:00:00.000,NULL,NULL,NULL,NULL,70.1560,6
32024,66361,Dead of the Brain 2,NULL,1993-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32186,63844,Ace wo Nerae!,NULL,1993-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32230,48133,Mario's Time Machine,NULL,1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,21.4953,9
32238,45704,Two Tribes: Populous II,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32273,45693,Top Pro Golf 2,NULL,1993-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32366,49177,Dirty Racing,NULL,1993-02-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32500,46562,The Joker's Wild,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32668,93274,Zurk's Learning Safari,NULL,1993-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33160,48289,Sangokushi: Chi Bi Zhi Zhan,NULL,1993-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33363,49031,Panel Action Bingo,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33502,46252,Tom Mason's Dinosaurs for Hire,NULL,1993-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
33599,109442,F1 SUPER LAP,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33818,4457,Maten no Sōmetsu,NULL,1993-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33820,5402,Mansion of Hidden Souls,NULL,1993-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33919,38018,Gerry Anderson's Thunderbirds: Kokusai Kyuujotai Juudou Seyo!!,NULL,1993-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33997,46384,Tenbu Mega CD Special,NULL,1993-01-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34035,7704,ActRaiser 2,"Tanzra was cast down into the underworld following his defeat in ActRaiser by the Master. Tanzra's demonic followers captured the body of their slain leader and, over thousands of years, eventually resurrected him. Now, with Tanzra and his thirteen demonic leaders threatening the world, the Master must join battle against the forces of darkness once again, with all new powers and abilities.",1993-10-29 00:00:00.000,2,NULL,NULL,NULL,79.5778,13
34103,14372,Campaign II,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34183,49098,Black Forest Tale,NULL,1993-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34200,73172,Hexxagon 2,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34303,4251,Plumbers Don't Wear Ties,NULL,1993-12-31 00:00:00.000,1,NULL,NULL,NULL,15.5865,7
34323,46421,The Colors of Modern Rock,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34427,15892,Ancient Magic: Bazuu! Mahou Sekai,NULL,1993-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34478,46229,Champions World Class Soccer,NULL,1993-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
34562,172250,Mario Bros. Classic Serie,"The story of this game revolves around two plumbers, Mario and Luigi, who are working in the sewers of New York. The sewers are overrun by waves of enemies and the Mario Bros. have to defeat the enemies and collect coins to receive their pay.",1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34606,42289,Ihatovo Monogatari,NULL,1993-03-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34735,3651,Alcahest,NULL,1993-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34746,75961,JoJo no Kimyou na Bouken,NULL,1993-03-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35059,139162,Siege of Darkwood,"I, Derek Silverhand, now stand on the eve of a great war. The city of Darkwood will soon be under attack from an evil being named Torque. The sages say he is from a distant plane where evil runs deep. No matter, I have a duty as Captain of the Guard. I must wage war against the foul creatures that will soon be at our gates and face Torque in mortal combat. I will be one of many outside the gates fighting for Darkwood. I only hope that my strength and faith are enough to save our city from the hellish fates that await should we fail.",1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35073,44463,Super Star Wars: The Empire Strikes Back,NULL,1993-06-01 00:00:00.000,2,NULL,NULL,NULL,73.6346,14
35108,1637,James Bond 007: The Duel,NULL,1993-05-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35326,12051,Dogfight: 80 Years of Aerial Warfare,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35575,37961,Kikuni Masahiko no Jantoushi Dora-ou 2,NULL,1993-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35614,38392,Silva Saga II,NULL,1993-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35635,119398,Los Justicieros (Zorton Brothers),"A lone gunman arrives at a town ""east of the Pecos River"" tormented by two bandits called Los hermanos Zorton . The player must locate the pieces of the map to reach the prison of Sonora , barracks of the Zorton , and kill them to restore peace to the town ...",1993-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
35853,39930,Lethal Crash Race,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36091,66331,Psychic Detective Vol. 4: Orgel,NULL,1993-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36331,140621,Heros: The Sanguine Seven,"The story line in Heros is relatively simple: a jail break has occurred and five of the most notorious outcasts have escaped. These five escapees have eluded authorities successfully, recruited many villains into their army of mass terror and destruction, and have wreaked havoc all over the city of Megalopolis. The villains seem unstoppable, as the police force has failed over and over again to bring the band of bad buddies to justice. As a last resort, a team of super heroes are summoned in an attempt to restore justice in the once proud city of Megalopolis.",1993-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36438,67511,Eight Ball Deluxe,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36506,46549,Power Hitter,NULL,1993-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36608,11289,Star Wars Chess,NULL,1993-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
37130,117029,Houma Hunter Lime Dai 03 Wa,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37184,11965,Black Sect,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37454,45921,Kether,NULL,1993-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
37631,48096,Ultima: Warriors of Destiny,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37661,39028,Super Cauldron,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37809,14319,Blob,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37897,45933,Earth Command,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37905,73687,Battle Isle '93 - The Moon of Chromos,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38010,45743,Magic Bubble,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38218,46930,Super Fighter,NULL,1993-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38655,46240,Awesome Possum Kicks Dr. Machino's Butt,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39003,37245,Overkill & Lunar - C,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39098,40094,Fujiyama Buster,NULL,1993-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39171,38213,Cosmo Police Galivan II: Arrow of Justice,NULL,1993-06-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39410,68909,Ultrabots,NULL,1993-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39549,323,The 7th Guest,"Henry Stauf was a master toymaker and his eerie mansion was the greatest of his creations. It stands empty, abandoned years ago, rotting ever since the children started dying, ever since the six guests were here. Now, you are in the house, moving from one room to another, trying to remember and trying to forget. The mansion of horror comes to life again and only you can end the nightmare and learn the secret of the 7th guest.",1993-01-01 00:00:00.000,5,NULL,NULL,NULL,72.9462,17
39583,5400,Lords of Thunder,NULL,1993-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39778,15483,Theatre Of Death,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39915,125181,Nobby the Aardvark,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39934,40413,Schmeiser Robo,NULL,1993-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40069,98561,Spelling Jungle,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40220,48965,Alien vs Predator: The Last of His Clan,NULL,1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,0
40381,4311,Fatty Bear's FunPack,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40408,46190,Sylvester & Tweety in Cagey Capers,NULL,1993-08-16 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
40461,46275,Funny World & Balloon Boy,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40465,46316,Doraemon Nora no Suke no Yabou,NULL,1993-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40523,46419,Joe Montana's NFL Football,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40549,70251,Empire Deluxe,NULL,1993-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
40687,47028,Archon Ultra,NULL,1993-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
41224,41702,The Witch's Revenge,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41353,48220,Pro Sport Hockey,NULL,1993-04-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41624,41107,Ultimate Tennis,NULL,1993-06-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41926,4420,Grind Stormer,NULL,1993-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41930,48213,Rackets & Rivals,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41933,54937,Othello,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42099,48076,Solomon's Key 2,NULL,1993-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42278,48135,Mario is Missing!,"Bowser, king of the Koopas, has relocated from the Mushroom Kingdom to the real world, where he has set up his headquarters in an Antarctican castle. He plans to steal the Earth's treasures with the use of the Passcode-Operated Remote Transportation and Larceny System, which allows his Koopas to teleport anywhere in the world. His main objective is to sell the treasures to pay for enough hairdryers so he can melt the ice of Antarctica. In order to do so, Bowser captures Mario to prevent him from foiling the plan, and it is up to Mario's brother Luigi to save him.",1993-01-01 00:00:00.000,NULL,NULL,NULL,NULL,20.6472,13
42408,3197,Shining Force II,"In a shrine south of Granseal Castle, a thief named Slade unwittingly breaks the power of a magic seal by stealing the jewels of Light and Darkness; this unseals the demon king Zeon trapped therein. The following day, King Granseal falls sick when he is attacked by an unknown creature and Sir Astral, the court's advisor, along with his apprentices, Bowie the squire, Sarah the healer and Chester the knight, investigate these events at the castle. They find that the door to the Tower of Ancients has been unlocked and stands open.

Greeting their arrival in the tower are devils named ""Gizmos"" springing forth to attack, though their ultimate intentions are unknown. Upon their defeat, the Gizmo that appears to be the leader flees. It is discovered thereafter to have possessed King Granseal. Sir Astral and the nascent Shining Force visit the king, finding him possessed. Sir Astral exorcises the demon, which promptly flees. The Minister, in place of King Granseal who is looking over a fainted Astral, then orders the slaying of the Gizmo by a platoon of Granseal's soldiers.

When the true danger of the opened door is realized, the Shining Force must fight against the invading armies of Zeon to find the Holy Sword and the stolen jewels so that they may once again defeat and reseal the Devil King Zeon in Arc Valley.",1993-10-01 00:00:00.000,6,NULL,NULL,NULL,86.1309,32
42433,42270,Super Dunk Star,NULL,1993-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42588,88722,Entity,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42689,14450,Veil of Darkness,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42792,77644,IndyCar Racing,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42866,57951,QuarterPole,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42931,84329,Lethal Tender,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43006,49093,Momotaro Thunderbolt,NULL,1993-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43076,39400,Violent Storm,NULL,1993-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
43181,61317,Shin Nippon Pro Wrestling: Chou Senshi in Tokyo Dome,NULL,1993-08-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43253,77032,Mobile Suit Gundam,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43726,45546,Aoki Gentyouhishi,NULL,1993-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43896,5366,Bram Stoker's Dracula,NULL,1993-09-01 00:00:00.000,NULL,NULL,NULL,NULL,64.0000,4
43945,46566,Steel Machine,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43981,40397,Premier Soccer,NULL,1993-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44035,21410,FlixMix,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44532,68070,Uchuu no Kishi: Tekkaman Blade,NULL,1993-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44703,18550,Mayhem in Monsterland,"An apprentice magician dinosaur living in Monsterland, Theo Saurus, made a mistake while practising a spell one day. He turned the lands Jellyland, Pipeland, Spottyland, Cherryland, and Rockland into sad places, void of color or life. Theo began living underground in a hidden cave to avoid the wrath of the other monsters until discovered one day by the hero of the story, Mayhem. Mayhem promised to bring Theo the necessary magic dust to transform Monsterland to its previous happy state.",1993-06-06 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
44725,46128,Sega World Tournament Golf,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45357,50496,Where in Space Is Carmen Sandiego?,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45496,40407,Peek-a-Boo!,NULL,1993-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45505,10457,Superior Soldiers,NULL,1993-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45577,49096,Burning Paper,NULL,1993-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45837,40281,Chimera Beast,NULL,1993-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45950,51807,Forgotten Realms: The Archives - Collection Three,NULL,1993-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46109,135594,Godzilla,"Level 1 
Godzilla vs. King Ghidorah - Godzilla fights King Ghidorah on December 20, 1964. 
 
Level 2 
Mothra vs. Godzilla - Godzilla fights Mothra on April 20, 1964. 
 
Level 3 
Godzilla vs. Gigan - Godzilla fights Gigan and Megalon in a row on March 12, 1972. 
 
Level 4 
Godzilla vs. M-Godzilla - Godzilla fights Fake Godzilla and MechaGodzilla on separate stages on March 21, 1974. 
 
Level 5 
Godzilla vs. Biollante - Godzilla fights Biollante on December 16, 1989. 
 
Level 6 
Godzilla vs. M-Ghidora - Godzilla fights King Ghidorah and Mecha-King Ghidorah on December 14, 1991. 
 
Level 7 
Godzilla vs. Mothra' - Godzilla fights Battra and Mothra at the same time, making for a hard final level. It takes place on December 12, 1992.",1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46244,50393,Action Supercross,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46301,79506,Epic Baseball,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46369,52141,SegaSonic Cosmo Fighter,NULL,1993-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46420,72828,Godzilla: Battle Legends,"In Single Player Mode, the only playable character is Godzilla. Instead of choosing the foes for the player, each stage gives the player a choice between two foes. For instance, the first stage gives you a choice between Anguirus and Rodan. Each battle is based around the movie it was based off of. For instance, Anguirus' stage has Godzilla appear as he did in 1955, uses Godzilla's roars from that film, and takes place at the Osaka Castle grounds. When the player completes a stage, they are rewarded with a certain amount of points. The better the player does in the stage (defeating the enemy in a short amount of time, the amount of health they have left, etc), the higher the score they will receive. When the player has gotten to Stage 6, they are once again told to pick their opponent, but this time, the player has up to six choices for their opponent, the number depending on score. The Super X II is always available, Mechagodzilla 2 is unlocked at 450,000 points, Biollante's Final Form is unlocked at 500,000 points, Mecha-King Ghidorah is unlocked at 550,000 points, Battra's Imago form is unlocked at 600,000 points, and Super Mechagodzilla is unlocked at 650,000 points.",1993-12-03 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
46701,191528,Follow the Reader,"Most of the game takes place in Mickey's house with Mickey being able to play musical instruments, order a pizza, watch TV, read a book or a magazine, cook, eat and drink whatever he has, feed his dog Pluto, as well as plant seeds and water them. He can also take care of his hygiene, write letters to his friends and give them calls.

Mickey can invite his friends over to his house or go on a picnic with one of his friends to the park or the beach. The game ends once Mickey goes to bed.",1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
